id,timestamp,experiment,activity,userType,userId,action,data,data2
30016,2019-03-05 15:41:56,exp3,38_437,student,255,WRITE_NOTE,0,"<p>~ Principes de base de la vid&eacute;o</p><p>historique --&gt; photo-&eacute;lectricit&eacute;, ondes hertziennes, disque de Paul Nipkow (televisor --&gt; 1930, seulement 30 lignes)</p><p>SD : 720 X 576</p><p>HD 720 : 1280 X 720</p><p>HD 1080 : 1920 X 1080</p><p>4K ULTRA HD : 3840 x 2160</p><p>&nbsp;</p><p>25 images / sec --&gt; vid&eacute;o standard Europe</p><p>Balayage :</p><p>deux trames pour une image compl&egrave;te (50 demi-images / s) --&gt; entrelac&eacute;</p><p>une trame par image (25) --&gt; progressif</p><p>Aliasing :</p><p>ph&eacute;nom&egrave;ne d&#39;alt&eacute;ration du signal, se produit sur des images en mode entrelac&eacute; (la TV) et lues en progressif (le web)</p><p>Capteur vid&eacute;o :</p><p>cellules photosensibles, simple ou triple capteur (tri-CCD)</p><p>tri-CCD : s&eacute;parateur optique (prisme)</p><p>grands capteurs : sensibilit&eacute;, prof de champ et dynamique</p><p>&nbsp;</p><p>~ Caract&eacute;ristiques du signal vid&eacute;o</p><p>trois composante RVB: luminance --&gt; quantit&eacute; de lumi&egrave;re, la chrominance --&gt; couleurs</p><p>analogique : composite, signal Y-C, signal YUV</p><p>Y : luminance, C : chrominance</p><p>analogique : valeurs directes de l&#39;image, num&eacute;rique : codage signal en donn&eacute;es binaires</p><p>Poids et d&eacute;bit :</p><p>Points * lignes * bits</p><p>1920 * 1080 * 8 = 16,6 Mo par composantes</p><p>Param&egrave;tres d&#39;intervention :</p><p>D&eacute;finition, quantification, &eacute;chantillonage couleur, compressio spatiale / temporelle</p><p>Echantillonage :</p><p>4:4:4</p><p>4:2:2</p><p>4:2:0</p><p>Compressions vid&eacute;o :</p><p>intra-image (M-JPEG): fichiers tr&egrave;s lourds mais de qualit&eacute;</p><p>inter + intra (MPEG) : MP4 (faible d&eacute;bit, web / cha&icirc;nes TNT)</p><p>Compression temporelle (inter) --&gt; GOP (group of pictures)</p><p>formats du Canon 80D : IPB ou Full-l (compression intra)</p><p>autres formats : HDV, AVC HD, DVCpro HD (pas de compression desctructible pour celui-ci)</p><p>&nbsp;</p><p>~ Bases de la lumi&egrave;re</p><p>&eacute;chelle des temp&eacute;ratures (1500 K --&gt; 8000 K), 3200 ou 5600 (studio ou lumi&egrave;re jour)</p><p>balance des blancs --&gt; adapter les circuits de la cam&eacute;ra &agrave; la qualit&eacute; de la lumi&egrave;re et &eacute;galiser les niveaux RVB (quantit&eacute; --&gt; diaphragme)</p><p>0 IRE (noir), 100 IRE (blac)</p><p>Projecteurs : soleil (5600 K), mandarines - fresnels - d&ocirc;mes (3200), projecteurs &agrave; LED</p><p>Coh&eacute;rence de la temp&eacute;rature : g&eacute;latine bleue sur mandarine, g&eacute;latine orange sur fen&ecirc;tre, mandarine + masquage fen&ecirc;tre, &eacute;clairage LED</p><p>Mesure de la lumi&egrave;re : flux lumineux en lumens, &eacute;clairement en lux (1 lux = 1 lumens / m2)</p><p>La loi d&#39;&eacute;clairement :&nbsp;l&#39;&eacute;clairement d&#39;une surface est inversement proportionnel au carr&eacute; de la distance de la source</p><p>Val</p><p>&nbsp;</p>"
30022,2019-03-05 15:42:05,exp3,38_437,student,287,WRITE_NOTE,36,"<p>I PRINCIPES DE BASE DE LA VIDEO</p><p>1) bases historiques&nbsp;</p><ul><li>photo &eacute;lectricit&eacute;</li><li>ondes hertziennes</li><li>systeme d&#39;analyse/d&eacute;compo de l&#39;image en point = disque de Paul NIPKOW</li></ul><p>24 images/s pour le cin&eacute;</p><p>25 pour la vid&eacute;o</p><p>50 pour la t&eacute;l&eacute;vision (entrelac&eacute;)</p><p>2) Mode de balayage&nbsp;</p><ul><li>entrelac&eacute; (cin&eacute;ma)</li><li>progressif (web)</li></ul><p>3) Capteur vid&eacute;o</p><ul><li>cellules photosensibles</li><li>simple/triple capteur</li><li>en tri-CCD : le s&eacute;parateur optique (prisme) oriente les 3 composantes</li><li>Atout des grands capteurs : sensibilit&eacute;, profondeur de champ et dynamique</li></ul><p>II CARACTERISTIQUES DU SIGNAL VIDEO</p><p>1) les 3 composantes du signal vid&eacute;o :</p><p>RVB, chrominance, luminance</p><p>2) signal vid&eacute;o analogique&nbsp;</p><ul><li>Y: luminance : info sur la luminosit&eacute;, quantit&eacute; de la lumi&egrave;re</li><li>C: chrominance : info sur les couleurs, qualit&eacute; de la lumi&egrave;re</li></ul><p>3) Analogique au num&eacute;rique :</p><ul><li>analogique : valeurs directes de l&#39;image capt&eacute;e transform&eacute;e en signal &eacute;lectrique</li><li>num&eacute;rique : codage du signal analogique en une suite binaire</li></ul><p>4) poids et d&eacute;bit des images :</p><p>points/lignes/bits</p><p>1920 x 1080 x&nbsp; 8 = 16,6/composante</p><p>soit 49,8 Mo ( x3 composantes)</p><p>&nbsp;</p><p>D&eacute;bit th&eacute;orique (25img/s) = 49,3 x 25</p><p>5) param&egrave;tres d&#39;intervention signal vid&eacute;o</p><ul><li>d&eacute;f: dimension en pixel</li><li>quantification : dynamique de signal en bit</li><li>echantillonnage couleur</li><li>compression spatiale&nbsp;</li></ul><p>6) compressions vid&eacute;os</p><ul><li>compression intra-image (M-JPEG)</li></ul><p>traite les images fixes pour une r&eacute;duction des donn&eacute;es</p><p>adaptation du JPEG &agrave; l&#39;image mouvement</p><p>haute qualit&eacute;, montage &agrave; l&#39;image mais haut d&eacute;bit + fichier lourds</p><ul><li>Compression intra+inter MPEG</li></ul><p>basse resolution</p><p>echantillonnage 4:1:0</p><ul><li>Compression temporelle (inter-images)</li></ul><p>utilis&eacute; pour compression MPEG</p><p>DPCM : pr&eacute;diction compens&eacute;e du mvt</p><p>GOP (group of pictures)</p><p>7) formats du Canon 80D</p><ul><li>IPB ou Full-I (compression intra-image) MOV ou MP4</li><li>HDV</li><li>AVC HD</li><li>DVCpro HD (utilis&eacute; en cours : compression&nbsp;intra-image uniquement)</li></ul><p>III BASES TECHNIQUES DE LA LUMIERE</p><p>1)L&#39;&eacute;chelle des temp&eacute;ratures de couleur</p><ul><li>3200&deg;&nbsp;tournage interieur</li><li>5600&deg;&nbsp;exterieur lumi&egrave;re du jour&nbsp;</li></ul><p>2)Balance des blancs&nbsp;</p><ul><li>&eacute;galiser les niveaux RGB</li><li>adapter les circuits &agrave; la qualit&eacute; de la lumi&egrave;re</li></ul><p>3)Diff&eacute;rents projecteurs</p><p>Soleil : 5600&deg;K</p><p>Mandarines : 3200&deg;K</p><p>Fresnels : 3200&deg;K</p><p>D&ocirc;mes : 3200&deg;K</p><p>Projecteurs &agrave; LED : variables</p><p>TIPS pour g&eacute;rer ces lumi&egrave;res&nbsp;&nbsp;:</p><p>-g&eacute;latine bleu sur la mandarine : transforme le jaune en blanc</p><p>-g&eacute;latine orange sur la fen&ecirc;tre</p><p>-&eacute;clairage &agrave; LED : variable</p><p>4)Mesure de lumi&egrave;re : notion de photom&eacute;trie</p><ul><li>flux lumineux : en lumens</li><li>Eclairement : en lux (1 lux = 1 lumens/m&sup2;)</li></ul><p><strong><em>Loi d&#39;&eacute;clairement</em> : </strong>l&#39;&eacute;clairement d&#39;une surface (en lux)&nbsp;est inversement proportionnelle au carr&eacute; de la distance de la source</p><p>&nbsp;</p>"
30030,2019-03-05 15:42:07,exp3,38_437,student,279,WRITE_NOTE,36,"<p>Bases de la technique AV</p><p>1- <strong>Vid&eacute;o</strong></p><p>Bases historique: photo electricit&eacute;, ondes hertz</p><p>Syst&egrave;me de d&eacute;composition de l&#39;image en ligne et point.</p><p>Mode de balayage entrelac&eacute; TV; deux trames pour une image compl&egrave;te: 50 demi-image par seconde.&nbsp;</p><p>Mode progressif Vid&eacute;o: 25 &nbsp;image pleine.</p><p>L&#39;aliasing ou cr&eacute;nelage (escalier rec en entrelac&eacute; et diffus&eacute; en progressif)</p><p>Compos&eacute; de cellules photosensible, triple capteur (prisme pour s&eacute;parer les couleurs).</p><p>2-&nbsp;<strong>Caract&eacute;ristiques du signal vid&eacute;o</strong></p><p>chrominance (information couleur) luminance ( information lumonisit&eacute;, quantit&eacute; de lumi&egrave;re) (Y-C)</p><p>Analogique vers num&eacute;rique vers analogique.</p><p>capture vers transport vers diffusion.</p><p>&nbsp; &nbsp; &nbsp; &nbsp;Quantification= dynamique du signal (bits)</p><p>&nbsp; &nbsp; &nbsp; &nbsp;Echantillionage= ratio luminace et chrominance</p><p><strong>Reduire</strong> les informations de chrominance (4:2:2 (2 pixels sur 4 porteent l&#39;info de chrominance) (4:2:0 (1 pixel pour 4 pixels)</p><p>&nbsp; &nbsp; &nbsp; &nbsp;Compression statiale intra image (M-JPEG)</p><p>Mp4&nbsp; codex (H264)</p><p>&nbsp; &nbsp; &nbsp; &nbsp;Compression temporelle inter image&nbsp;</p><p>pr&eacute;diction compension&nbsp;du mouvement&nbsp;</p><p>Canon 80D</p><p>deux types de compression Mov full = compression intra image (pas de casse).</p><p><strong>3- La lumi&egrave;re</strong></p><p>(1500 - 8000K)&nbsp;&nbsp;<strong>3200K</strong>&nbsp;(madarines fresnels lot&nbsp; de lumi&egrave;re variable d&ocirc;mes)&nbsp;tournage en int&eacute;rieur lampe photographique</p><p><strong>5600K(soleil)</strong>&nbsp;pour un tournage en exterieur.</p><p>LED = diff&eacute;rentes temp&eacute;rature&nbsp;de couleurs</p><p>Uniformiser les temp des diff&eacute;rentes&nbsp;lampes sur le m&ecirc;me tournge.&nbsp;</p><p>solution= g&eacute;latine bleue sur la mandarine</p><p>g&eacute;latine orange sur la f&eacute;n&egrave;tre</p><p>masquage de la fen&ecirc;tre&nbsp;</p><p>&eacute;clairage LED (r&eacute;glages).</p><p>Lux = 1 lumens par m2 loi&nbsp;= l&#39;&eacute;clairement d&#39;un surface est inversement proportionnel&nbsp;au carr&eacute; de la distance de la source. Exemple (1m = 100 lux et 2m = 25 lux)</p><p>2000 lux pour un studio TV / cin&eacute;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
30033,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_PREV,36,
30034,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30040,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_PREV,35,
30041,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30042,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_PREV,34,
30043,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30046,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_PREV,33,
30047,2019-03-05 15:42:08,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30057,2019-03-05 15:42:09,exp3,38_437,student,248,WRITE_NOTE,0,"<p>Pour l&#39;import de vid&eacute;o dans le logiciel de montage, les mettre en mode progressif (anti-aliasing).</p><p><strong>Grands capteurs</strong> int&eacute;ressants pour la diff&eacute;rence entre les blancs et les noirs.</p><p><strong>Couleurs additive</strong> pour la vid&eacute;o (lumi&egrave;re). Quatre informations pour la vid&eacute;o : luminance (quantit&eacute; de lumi&egrave;re) ; rouge ; vert ; bleu (chrominance : qualit&eacute; de la lumi&egrave;re). Zero chrominance : noir et blanc.</p><p>Le <strong>num&eacute;rique </strong>est pr&eacute;sent depuis un peu plus de 10 ans dans la vid&eacute;o.</p><p><strong>Echantillonage couleur</strong> : un pixel sur deux est de couleur, l&#39;autre a seulement la luminance. 4:4:4 tr&egrave;s lourd, utile pour les films, pour ne pas perdre les pixels de couleurs (fond vert). En g&eacute;n&eacute;ral 4:2:2 (cam&eacute;ra iut) pour les tournages. Mais &agrave; la t&eacute;l&eacute; en 4:2:0, correcte pour le visionnage, mais compliqu&eacute; pour le montage.</p><p><strong>La compression vid&eacute;o</strong> avec la compression intra image (non destructif) ou la compression inter image (destructif) qui se base sur la pr&eacute;diction (les blocs non stock&eacute;s ont besoins d&#39;&ecirc;tre reconstruits)</p><p>Full-I (pas de destruction) pour avoir la meilleure qualit&eacute; possible. IPB pour enlever un peu qualit&eacute;</p><p>Pour l&#39;image, basculer entre 3200 K (tournage en int&eacute;rieur avec &eacute;clairage photographique) et 5600 K (tournage en ext&eacute;rieur.</p><p><strong>Balance des blancs</strong> : 0 IRE c&#39;est noir. On &eacute;galise les niveaux pour avoir un blanc vraiment blanc.</p><p><strong>Projecteurs</strong> : les fresnels poss&egrave;dent une lentille qui permet de converger les rayons de lumi&egrave;res.</p><p><strong>Loi d&#39;&eacute;clairement :</strong> l&#39;&eacute;clairement d&#39;une surface (lux) est inversemment proportionnelle au carr&eacute; de la distance de la source.</p><p>La norme d&#39;&eacute;clairement pour un studio TV/cin&eacute; : 2000 lux.</p>"
30049,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_PREV,32,
30050,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30054,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_PREV,31,
30055,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30059,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_PREV,30,
30060,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30062,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_PREV,29,
30063,2019-03-05 15:42:09,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30065,2019-03-05 15:42:10,exp3,38_437,student,283,SLIDE_PREV,28,
30066,2019-03-05 15:42:10,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30067,2019-03-05 15:42:10,exp3,38_437,student,283,SLIDE_PREV,27,
30068,2019-03-05 15:42:10,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30071,2019-03-05 15:42:10,exp3,38_437,student,285,WRITE_NOTE,6,"<p>Chap 1:</p><p>Transmission = Decomposition et recomposition de l&#39;image en points.&nbsp;</p><p>D&eacute;compos&eacute; en 30 lignes.&nbsp;</p><p>24 images/secondes pour le cin&eacute;ma/television (entrelac&eacute;)&nbsp;et pour la vid&eacute;o (web) en 25 images/secondes (progressif).&nbsp;</p><p>Chap 2:&nbsp;</p><p>2 signaux : signal de luminance (infos li&eacute;es &agrave; la luminosit&eacute;/quantit&eacute; de lumi&egrave;re)&nbsp;et en plus signal&nbsp;de chrominance(RVB/couleur/qualit&eacute; de la lumi&egrave;re).&nbsp;</p><p>Combinaison d&#39;une vid&eacute;o analogique et num&eacute;rique.</p><p>Poids d&#39;1s de video en full HD sans compression : 1,2Go</p><p>Echantillonage couleur:&nbsp;</p><p>- en 4:4:4 : utilis&eacute; en post prod&nbsp;</p><p>- en 4:2:2 : 1 pixel sur 2&nbsp;va avoir une information de luminance.&nbsp;</p><p>- en 4:2:0 : info couleur seulement sur 1 pixel sur 4</p><p>- compression intra-image : JPEG&nbsp;</p><p>- compression intra + inter image : MPEG&nbsp;</p><p>- I : image entiere&nbsp;</p><p>- B : image bidirectionnelle&nbsp;</p><p>- P : image pr&eacute;dite</p><p>IPB (les images ne seront pas toutes enti&egrave;res)</p><p>Chap 3:&nbsp;</p><p>Temp&eacute;ratures des couleurs en Kelvin du rouge allant vers le jaune puis le bleu (1500 &agrave; 8000 degr&eacute;s).&nbsp;</p><p>- 3200 degr&eacute;s K(tournage en studio)&nbsp;</p><p>- 5600&nbsp;degr&eacute;s K (tournage en ext&eacute;rieur)</p><p>Balance des blancs sert &agrave; &eacute;galiser les niveaux RVB et &agrave; adapter les circuits de la cam&eacute;ra &agrave; la qualit&eacute; de la lumi&egrave;re :&nbsp;</p><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 0 IRE = noir complet&nbsp;</p><p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;- 100 IRE = blanc&nbsp;</p><p>g&eacute;latine bleu transforme lumi&egrave;re&nbsp;jaune en blanc</p><p>g&eacute;latine orange transforme lumi&egrave;re blanche en jaune</p><p>&eacute;clairage LED en 5600&nbsp;degr&eacute;s K&nbsp;</p><p><strong>Loi d&#39;&eacute;clairement :</strong> l&#39;&eacute;clairement d&#39;une surface est inversement proportionnel au carr&eacute; de la distance de la source.&nbsp;</p><p>Perdre 4x plus de lumi&egrave;re</p><p>Eclairement studio/cine : 2000 lx</p><p>&nbsp;</p>"
30074,2019-03-05 15:42:11,exp3,38_437,student,283,SLIDE_PREV,26,
30075,2019-03-05 15:42:11,exp3,38_437,student,283,SLIDE_AUTO_STOP,0,
30081,2019-03-05 15:42:14,exp3,38_437,student,276,WRITE_NOTE,0,"<p>La 4K t&eacute;l&eacute; n&#39;est pas la m&ecirc;me qu&#39;au cin&eacute;ma.</p><p>Entrelac&eacute; -&gt; t&eacute;l&eacute;vision</p><p>Le signal de luminance (quantit&eacute; de lumi&egrave;re) et le signal de chrominance (la couleur, la qualit&eacute; de la lumi&egrave;re). Si les deux ne sont pas associ&eacute;s le pixel est noir.</p><p>Quantification est&nbsp; sur 8 bits pour une bonne qualit&eacute;.</p><p>Si on retire la chominance d&#39;une image elle devient en noir et blanc et si on retire la luminance elle devient noire.</p><p>MP4 est utiliser pour coder nos vid&eacute;os.&nbsp;</p><p>La compression inter image est d&eacute;structive.</p><p>Lumi&egrave;re blanche pour dehors, lumi&egrave;re jaune pour l&#39;int&eacute;rieur.</p><p>Loi carr&eacute; inverse: L&#39;&eacute;clairement d&#39;une surface est inversement proportionnelau carr&eacute; de la distance de la source.</p>"
30079,2019-03-05 15:42:14,exp3,38_437,student,283,SLIDE_NEXT,27,
30094,2019-03-05 15:42:23,exp3,38_437,student,257,WRITE_NOTE,0,"<p>SD = d&eacute;finition standard</p><p>24 img s pour cin&eacute;ma</p><p>25 img s pour num&eacute;rique (tablette , ...)</p><p>25 car x2 pour 50 hrz eur</p><p>30 car x2 pour 60 hrz usa</p><p>aliasing = d&eacute;calage de ligne pour &eacute;viter convertir en progressif ou alors rec en progre</p><p>2 signal en vid&eacute;o -chrominance et -luminance</p><p>luminance = lumi&eacute;re , chrominance = couleur</p><p>pas compr&eacute;tion = tr&eacute;s volumineux</p><p>ipb = incompl&eacute;te pr&eacute;dite bi-directionnelle</p><p>15OOK -&gt; 8000K</p><p>rouge-&gt;bleue</p><p>blanc = 7000K</p><p>pour le studio 3200 en int&eacute;rieur et 5600K pour dehors</p><p>lumens = flux lumineux</p><p>eclairement = lux (1lumens par m&sup2;)</p><p>l&#39;&eacute;clairement d&#39;un surface est inverssment proportionelle au &sup2; de la distance de la source</p><p>en sutdio cin&eacute; 2000 lux, appart 100lux</p>"
30092,2019-03-05 15:42:23,exp3,38_437,student,260,WRITE_NOTE,0,"<ul><li>Principes de base de la vid&eacute;o<ul><li>Emission/r&eacute;ception<ul><li>Analyse de l&#39;image, on capte les donn&eacute;es, puis on les affiche sur l&#39;&eacute;cran, recomposition des pixels sur l&#39;&eacute;cran</li></ul></li><li>Bases historiques<ul><li>Photo-&eacute;lectricit&eacute;, on transmet gr&acirc;ce &agrave; des signaux &eacute;lectriques les informations</li><li>Ondes hertziennes</li><li>Syst&egrave;me d&#39;analyse et de d&eacute;composition de l&#39;image en points<ul><li>Origine des pixels</li><li>dique de nipkow (d&eacute;compose et recompose en 30 lignes)</li></ul></li><li>Evolution des d&eacute;finitions d&#39;&eacute;cran<ul><li>SD 720*576</li><li>HD 720, HD 1080, 4K&nbsp;UHD (3840*2160)</li></ul></li><li>25 images/seconde en Europe, vid&eacute;o standard</li></ul></li><li>Le mode de balayage<ul><li>Pour ne pas avoir d&#39;image qui saccade</li><li>Balayage entrelac&eacute;<ul><li>50 demi-images/seconde, deux trames</li></ul></li><li>Balayage progressif --&gt; 25 images seconde</li></ul></li><li>Aliasing/cr&eacute;nelage<ul><li>Enregistr&eacute; en entrela&ccedil;&eacute; mais visionn&eacute; en progressif, probl&egrave;me d&#39;alt&eacute;ration du signal</li></ul></li><li>Le capteur vid&eacute;o<ul><li>Compos&eacute; de cellules photosensibles</li><li>Simple ou triple capteur (rvb-s&eacute;parateur optique [prisme])</li><li>Grands capteurs --&gt; sensibilit&eacute;, profondeur de champ et dynamique</li></ul></li></ul></li><li>Carac du signal vid&eacute;o<ul><li>RVB, information de chrominance (couleur)&nbsp;et de luminance (quantit&eacute; de lumi&egrave;re)</li><li>De l&#39;analogique au num&eacute;rique<ul><li>Captation en analogique</li><li>Stockage, transport et traitement en num&eacute;rique</li><li>Visionnage en analogique</li></ul></li><li>Poids et d&eacute;bit des images<ul><li>points * lignes * pixels</li><li>1920*1080*8 = 16,- mo soit 49,8 pour les 3 composantes</li></ul></li><li>Param&egrave;tres d&#39;intervention sur le signal vid&eacute;o<ul><li>D&eacute;finition --&gt; dimension</li><li>Quantification --&gt; dynamique en bits</li><li>Echantillonage couleur --&gt; ratio luminance/chrominance</li><li>Compression spatiale</li><li>Compression temporelle</li></ul></li></ul></li><li>C3 - Bases techniques de la lumi&egrave;re<ul><li>Temp --&gt; degr&eacute; kelvin, en gros de 1500 (bougie) &agrave; 8000 (plein ciel)<ul><li>Base pour le studio --&gt; 3200&deg;K</li><li>Base pour dehors --&gt; 5600&deg;K</li></ul></li><li>Balance des blancs --&gt; &eacute;galise les niveaux RVB, adapte les circuits de la cam&eacute;ra &agrave; la qualit&eacute; de la lumi&egrave;re<ul><li>0 IRE --&gt; noir</li><li>100 IRE --&gt; blanc</li></ul></li><li>Coh&eacute;rence de la temp de couleur<ul><li>gestion/&eacute;quilibrage de l&#39;&eacute;clairage via les g&eacute;latines bleues, oranges, suppression de sources de lumi&egrave;res, etc</li></ul></li><li>Notions de photom&eacute;trie<ul><li>Flux lumineux en lumens</li><li>Eclairmeent --&gt; en lux (1 lumens/m&sup2;)</li></ul></li><li>Lois d&#39;&eacute;clairement --&gt; l&#39;&eacute;clairement d&#39;une surface est inversement proportionnelle au carr&eacute; de la distance de la source</li><li>Eclairement studio --&gt; 2000lx</li></ul></li></ul>"
30095,2019-03-05 15:42:24,exp3,38_437,student,251,WRITE_NOTE,1,"<p>Base technique audiovisuel</p><p>HD 720 point : 1280 points sur 720 lignes</p><p>4K ULTRA HD : 3840 points sur 2160 lignes</p><p>cinema : 24 images/s</p><p>t&eacute;l&eacute; : 25 images/s</p><p>Mode entrelac&eacute; et lues en mode progressif = erreur</p><p>convertir ses images en progressif</p><p>1s HD = 1,2 GO sans compr&eacute;ssion</p><p>Balance des blancs : Adapter les circuits de la cam&eacute;ra &agrave; la qualit&eacute; de la lumi&egrave;re et Egaliser les niveaux RVB</p><p>Type de projo : Le soleil, Les mandarines, Les fresnels, les d&ocirc;mes, les projo a&agrave; LED</p><p>La loi d&#39;&eacute;clairement est l&#39;&eacute;clairement d&#39;une surface est inversement proportionnel au carr&eacute; de la distance de la source</p><p>Studio in&eacute;/TV = 2000 lx</p><p>&nbsp;</p><p>&nbsp;</p>"
30096,2019-03-05 15:42:25,exp3,38_437,student,284,WRITE_NOTE,9,"<p>analyse une image : capte&nbsp;</p><p>transmettre information lumi&egrave;re par inpulsions &eacute;l&eacute;ctriques&nbsp;</p><p>syst&egrave;me de d&eacute;composition images en points : base pixels actuels&nbsp;</p><p>image d&eacute;compos&eacute;e en 30 lignes, d&eacute;compos&eacute;es en centaines de points&nbsp;</p><p>apr&egrave;s &eacute;volution avec &eacute;vol des dff&eacute;rentes d&eacute;finitions d&#39;&eacute;cran&nbsp;</p><p>24 images secondes nomes pour cin&eacute;ma&nbsp;</p><p>25( images seconde pour la video (li&eacute; au cycle &eacute;l&eacute;ctrique)</p><p>(on travaille en progressif pour prod &agrave; destination du web)</p><p>cellules photosensibles : donnent pixels&nbsp;</p><p><strong>CHAPITRE 2:&nbsp;</strong></p><p>trois composasnte RVB</p><p>signal de luminance et information de chrominance associ&eacute;s &agrave; l&#39;image&nbsp;video&nbsp;</p><p>signal vid&eacute;o analogique :&nbsp;</p><p>composite toutes info en m&ecirc;me temps</p><p>signal YC : deux siganux diff&eacute;rents&nbsp;</p><p>sgnal YUV : composantes s&eacute;par&eacute;es (signal distinct pour chaque couleur)</p><p>combinaisaon analogique et num&eacute;rique&nbsp;</p><p>luminance infrmation li&eacute;es &agrave; la luminosit&eacute; (quantit&eacute; de lumi&egrave;re)</p><p>chrominance uniquement couleur (qualit&eacute; de la lumi&egrave;re)</p><p>4:4:4 tr&egrave;s lourd, prevu pour montage post production</p><p>4:2:2 infomation divis&eacute; par deux, reduire le poid&nbsp;</p><p>compression intra image: permet de gagner du poid &agrave; l&#39;int&eacute;rieur d&#39;une m^me image&nbsp;</p><p>compression MPEG : intra + inter image&nbsp;</p><p>on utilise MPEG4</p><p>inter image :&nbsp;</p><p>image reconstruite entre images r&eacute;dtes et bidirectionnelles&nbsp;</p><p>MOV : 1go par minutes --&gt; tr&egrave;s lourd&nbsp;</p><p>&nbsp;</p><p><strong>CHAPITRE 3:</strong></p><p>temp&eacute;rature de couleur : couleur de la lumi&egrave;re&nbsp;</p><p>de 1500 &agrave; 8000.&nbsp;</p><p>r&eacute;glage ente 3200 (en enterieur)&nbsp;et 5600 (en ext&eacute;rieur)</p><p>qcm 3: reponse a et b&nbsp;</p><p>0 IRE noir complet /&nbsp;100 IRE blanc&nbsp;</p><p>fresnels : concentre ou &eacute;largie rayon de lumi&egrave;re&nbsp;</p><ul><li>coh&eacute;rence de la temp&eacute;rature de couleur:&nbsp;</li></ul><p><em>CTB</em> : filtre bleu sur mandarine&nbsp;</p><p><em>CTO</em> : filtr orange &agrave; mettre sur toute la fenetre (transformer lum&egrave;re blanche en lumi&egrave;re jaune)</p><ul><li><strong>Loi d&#39;&eacute;clairement : loi en carr&eacute; inverse</strong></li></ul><p><strong>L&#39;&eacute;clairement </strong>d&#39;une surface est inversement proportionnel au carr&eacute; de la distance de la source.&nbsp;</p><p>Il faut &ecirc;tre au plus pr&egrave;s de la source epour un &eacute;clairage maximal, un image de qualit&eacute;.&nbsp;</p><p>&eacute;clairement quantit&eacute; de lumi&egrave;re&nbsp;</p><p>&eacute;clairage dispotif utilis&eacute;&nbsp;</p><p>qcm 4 : reponse c (voir diapo 38)</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
30103,2019-03-05 15:42:35,exp3,38_437,student,266,SLIDE_PREV,37,
30104,2019-03-05 15:42:35,exp3,38_437,student,266,SLIDE_AUTO_STOP,0,
30105,2019-03-05 15:42:37,exp3,38_437,student,266,SLIDE_AUTO_START,38,
30106,2019-03-05 15:42:37,exp3,38_437,student,266,SLIDE_NEXT,38,
30112,2019-03-05 15:42:52,exp3,38_437,student,221,SLIDE_AUTO_START,37,
